"modifier_code","name","kana","category","valid_from","valid_to","change_type","raw_record"
"","２５型","２５ガタ","0","","27002133","0","IjAiLCJaIiwiODE3MSIsIiIsIiIsIjMiLCLvvJLvvJXlnosiLCIiLCI0Iiwi77yS77yV44Ks44K/IiwiIiwiMCIsIjAiLCIyMDE1MDMwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDIxMzMiLCI1VDZGIiwiQTgwMDAwMDAi"
"","２５週","２５シュウ","0","","27000055","0","IjAiLCJaIiwiNzA5NyIsIiIsIiIsIjMiLCLvvJLvvJXpgLEiLCIiLCI1Iiwi77yS77yV44K344Ol44KmIiwiIiwiMCIsIjAiLCIyMDAzMDQwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDAwNTUiLCI1MzQ1IiwiQTcwMDAwMDAi"
"","・２５週","２５シュウ","0","","27001908","0","IjAiLCJaIiwiODEwMyIsIiIsIiIsIjQiLCLjg7vvvJLvvJXpgLEiLCIiLCI1Iiwi77yS77yV44K344Ol44KmIiwiIiwiMCIsIjAiLCIyMDA4MDEwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDE5MDgiLCI1OFNOIiwiQTgwMDAwMDAi"
"","２６型","２６ガタ","0","","27002134","0","IjAiLCJaIiwiODE3MiIsIiIsIiIsIjMiLCLvvJLvvJblnosiLCIiLCI0Iiwi77yS77yW44Ks44K/IiwiIiwiMCIsIjAiLCIyMDE1MDMwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDIxMzQiLCIxTTkwIiwiQTgwMDAwMDAi"
"","・２６週","２６シュウ","0","","27001909","0","IjAiLCJaIiwiODEwNCIsIiIsIiIsIjQiLCLjg7vvvJLvvJbpgLEiLCIiLCI1Iiwi77yS77yW44K344Ol44KmIiwiIiwiMCIsIjAiLCIyMDA4MDEwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDE5MDkiLCI3SzM2IiwiQTgwMDAwMDAi"
"","２６週","２６シュウ","0","","27000056","0","IjAiLCJaIiwiNzA5OCIsIiIsIiIsIjMiLCLvvJLvvJbpgLEiLCIiLCI1Iiwi77yS77yW44K344Ol44KmIiwiIiwiMCIsIjAiLCIyMDAzMDQwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDAwNTYiLCI1MzQ2IiwiQTcwMDAwMDAi"
"","２７型","２７ガタ","0","","27002135","0","IjAiLCJaIiwiODE3MyIsIiIsIiIsIjMiLCLvvJLvvJflnosiLCIiLCI0Iiwi77yS77yX44Ks44K/IiwiIiwiMCIsIjAiLCIyMDE1MDMwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDIxMzUiLCIwVVVSIiwiQTgwMDAwMDAi"
"","２７週","２７シュウ","0","","27000057","0","IjAiLCJaIiwiNzA5OSIsIiIsIiIsIjMiLCLvvJLvvJfpgLEiLCIiLCI1Iiwi77yS77yX44K344Ol44KmIiwiIiwiMCIsIjAiLCIyMDAzMDQwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDAwNTciLCI1MzQ3IiwiQTcwMDAwMDAi"
"","・２７週","２７シュウ","0","","27001910","0","IjAiLCJaIiwiODEwNSIsIiIsIiIsIjQiLCLjg7vvvJLvvJfpgLEiLCIiLCI1Iiwi77yS77yX44K344Ol44KmIiwiIiwiMCIsIjAiLCIyMDA4MDEwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDE5MTAiLCI4Rzk3IiwiQTgwMDAwMDAi"
"","２８型","２８ガタ","0","","27002136","0","IjAiLCJaIiwiODE3NCIsIiIsIiIsIjMiLCLvvJLvvJjlnosiLCIiLCI0Iiwi77yS77yY44Ks44K/IiwiIiwiMCIsIjAiLCIyMDE1MDMwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDIxMzYiLCIxSktWIiwiQTgwMDAwMDAi"
"","・２８週","２８シュウ","0","","27001911","0","IjAiLCJaIiwiODEwNiIsIiIsIiIsIjQiLCLjg7vvvJLvvJjpgLEiLCIiLCI1Iiwi77yS77yY44K344Ol44KmIiwiIiwiMCIsIjAiLCIyMDA4MDEwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDE5MTEiLCI1U1ZEIiwiQTgwMDAwMDAi"
"","２８週","２８シュウ","0","","27000058","0","IjAiLCJaIiwiNzEwMCIsIiIsIiIsIjMiLCLvvJLvvJjpgLEiLCIiLCI1Iiwi77yS77yY44K344Ol44KmIiwiIiwiMCIsIjAiLCIyMDAzMDQwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDAwNTgiLCI1MzQ4IiwiQTcwMDAwMDAi"
"","２９型","２９ガタ","0","","27002137","0","IjAiLCJaIiwiODE3NSIsIiIsIiIsIjMiLCLvvJLvvJnlnosiLCIiLCI0Iiwi77yS77yZ44Ks44K/IiwiIiwiMCIsIjAiLCIyMDE1MDMwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDIxMzciLCI5UkhBIiwiQTgwMDAwMDAi"
"","２９週","２９シュウ","0","","27000059","0","IjAiLCJaIiwiNzEwMSIsIiIsIiIsIjMiLCLvvJLvvJnpgLEiLCIiLCI1Iiwi77yS77yZ44K344Ol44KmIiwiIiwiMCIsIjAiLCIyMDAzMDQwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDAwNTkiLCI1MzQ5IiwiQTcwMDAwMDAi"
"","・２９週","２９シュウ","0","","27001912","0","IjAiLCJaIiwiODEwNyIsIiIsIiIsIjQiLCLjg7vvvJLvvJnpgLEiLCIiLCI1Iiwi77yS77yZ44K344Ol44KmIiwiIiwiMCIsIjAiLCIyMDA4MDEwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDE5MTIiLCI1MjhOIiwiQTgwMDAwMDAi"
"","２Ａ型","２Ａガタ","0","","27002212","0","IjAiLCJaIiwiODIxMyIsIiIsIiIsIjMiLCLvvJLvvKHlnosiLCIiLCI0Iiwi77yS77yh44Ks44K/IiwiIiwiMCIsIjAiLCIyMDE4MDEwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDIyMTIiLCIzRzkxIiwiQTgwMDAwMDAi"
"","ＩＩＡ期","２Ａキ","0","20170601","27002183","0","IjAiLCJaIiwiODE5MyIsIiIsIiIsIjQiLCLvvKnvvKnvvKHmnJ8iLCIiLCIzIiwi77yS77yh44KtIiwiIiwiMCIsIjAiLCIyMDE2MDYwMSIsIjIwMTcwNjAxIiwiOTk5OTk5OTkiLCIyNzAwMjE4MyIsIjlRNlYiLCJBODAwMDAwMCI="
"","２Ｂ型","２Ｂガタ","0","","27002213","0","IjAiLCJaIiwiODIxNCIsIiIsIiIsIjMiLCLvvJLvvKLlnosiLCIiLCI0Iiwi77yS77yi44Ks44K/IiwiIiwiMCIsIjAiLCIyMDE4MDEwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDIyMTMiLCIwTDJVIiwiQTgwMDAwMDAi"
"","ＩＩＢ期","２Ｂキ","0","20170601","27002184","0","IjAiLCJaIiwiODE5NCIsIiIsIiIsIjQiLCLvvKnvvKnvvKLmnJ8iLCIiLCIzIiwi77yS77yi44KtIiwiIiwiMCIsIjAiLCIyMDE2MDYwMSIsIjIwMTcwNjAxIiwiOTk5OTk5OTkiLCIyNzAwMjE4NCIsIjJVUjQiLCJBODAwMDAwMCI="
"","２Ｃ型","２Ｃガタ","0","","27002214","0","IjAiLCJaIiwiODIxNSIsIiIsIiIsIjMiLCLvvJLvvKPlnosiLCIiLCI0Iiwi77yS77yj44Ks44K/IiwiIiwiMCIsIjAiLCIyMDE4MDEwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDIyMTQiLCI2TDBCIiwiQTgwMDAwMDAi"
"","ＩＩＣ期","２Ｃキ","0","20170601","27002185","0","IjAiLCJaIiwiODE5NSIsIiIsIiIsIjQiLCLvvKnvvKnvvKPmnJ8iLCIiLCIzIiwi77yS77yj44KtIiwiIiwiMCIsIjAiLCIyMDE2MDYwMSIsIjIwMTcwNjAxIiwiOTk5OTk5OTkiLCIyNzAwMjE4NSIsIjk3MFAiLCJBODAwMDAwMCI="
"","２Ｄ型","２Ｄガタ","0","","27002215","0","IjAiLCJaIiwiODIxNiIsIiIsIiIsIjMiLCLvvJLvvKTlnosiLCIiLCI0Iiwi77yS77yk44Ks44K/IiwiIiwiMCIsIjAiLCIyMDE4MDEwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDIyMTUiLCI3M0QzIiwiQTgwMDAwMDAi"
"","２Ｅ型","２Ｅガタ","0","","27002216","0","IjAiLCJaIiwiODIxNyIsIiIsIiIsIjMiLCLvvJLvvKXlnosiLCIiLCI0Iiwi77yS77yl44Ks44K/IiwiIiwiMCIsIjAiLCIyMDE4MDEwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDIyMTYiLCI3SlZBIiwiQTgwMDAwMDAi"
"","２Ｆ型","２Ｆガタ","0","","27002217","0","IjAiLCJaIiwiODIxOCIsIiIsIiIsIjMiLCLvvJLvvKblnosiLCIiLCI0Iiwi77yS77ym44Ks44K/IiwiIiwiMCIsIjAiLCIyMDE4MDEwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDIyMTciLCIzQU5LIiwiQTgwMDAwMDAi"
"","２Ｇ型","２Ｇガタ","0","","27002218","0","IjAiLCJaIiwiODIxOSIsIiIsIiIsIjMiLCLvvJLvvKflnosiLCIiLCI0Iiwi77yS77yn44Ks44K/IiwiIiwiMCIsIjAiLCIyMDE4MDEwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDIyMTgiLCI3MEJSIiwiQTgwMDAwMDAi"
"","２Ｈ型","２Ｈガタ","0","","27002219","0","IjAiLCJaIiwiODIyMCIsIiIsIiIsIjMiLCLvvJLvvKjlnosiLCIiLCI0Iiwi77yS77yo44Ks44K/IiwiIiwiMCIsIjAiLCIyMDE4MDEwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDIyMTkiLCI1TTA0IiwiQTgwMDAwMDAi"
"","２Ｉ型","２Ｉガタ","0","","27002220","0","IjAiLCJaIiwiODIyMSIsIiIsIiIsIjMiLCLvvJLvvKnlnosiLCIiLCI0Iiwi77yS77yp44Ks44K/IiwiIiwiMCIsIjAiLCIyMDE4MDEwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDIyMjAiLCIzVVRVIiwiQTgwMDAwMDAi"
"","２Ｊ型","２Ｊガタ","0","","27002221","0","IjAiLCJaIiwiODIyMiIsIiIsIiIsIjMiLCLvvJLvvKrlnosiLCIiLCI0Iiwi77yS77yq44Ks44K/IiwiIiwiMCIsIjAiLCIyMDE4MDEwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDIyMjEiLCI2SktSIiwiQTgwMDAwMDAi"
"","２Ｋ型","２Ｋガタ","0","","27002222","0","IjAiLCJaIiwiODIyMyIsIiIsIiIsIjMiLCLvvJLvvKvlnosiLCIiLCI0Iiwi77yS77yr44Ks44K/IiwiIiwiMCIsIjAiLCIyMDE4MDEwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDIyMjIiLCI0NjZVIiwiQTgwMDAwMDAi"
"","２Ｌ型","２Ｌガタ","0","","27002223","0","IjAiLCJaIiwiODIyNCIsIiIsIiIsIjMiLCLvvJLvvKzlnosiLCIiLCI0Iiwi77yS77ys44Ks44K/IiwiIiwiMCIsIjAiLCIyMDE4MDEwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDIyMjMiLCI4MVFKIiwiQTgwMDAwMDAi"
"","２Ｍ型","２Ｍガタ","0","","27002224","0","IjAiLCJaIiwiODIyNSIsIiIsIiIsIjMiLCLvvJLvvK3lnosiLCIiLCI0Iiwi77yS77yt44Ks44K/IiwiIiwiMCIsIjAiLCIyMDE4MDEwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDIyMjQiLCI4NkNTIiwiQTgwMDAwMDAi"
"","２Ｎ型","２Ｎガタ","0","","27002225","0","IjAiLCJaIiwiODIyNiIsIiIsIiIsIjMiLCLvvJLvvK7lnosiLCIiLCI0Iiwi77yS77yu44Ks44K/IiwiIiwiMCIsIjAiLCIyMDE4MDEwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDIyMjUiLCIxRkJLIiwiQTgwMDAwMDAi"
"","２Ｏ型","２Ｏガタ","0","","27002226","0","IjAiLCJaIiwiODIyNyIsIiIsIiIsIjMiLCLvvJLvvK/lnosiLCIiLCI0Iiwi77yS77yv44Ks44K/IiwiIiwiMCIsIjAiLCIyMDE4MDEwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDIyMjYiLCIxTDA3IiwiQTgwMDAwMDAi"
"","２Ｐ型","２Ｐガタ","0","","27002227","0","IjAiLCJaIiwiODIyOCIsIiIsIiIsIjMiLCLvvJLvvLDlnosiLCIiLCI0Iiwi77yS77yw44Ks44K/IiwiIiwiMCIsIjAiLCIyMDE4MDEwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDIyMjciLCI3Rk0wIiwiQTgwMDAwMDAi"
"","２Ｑ型","２Ｑガタ","0","","27002228","0","IjAiLCJaIiwiODIyOSIsIiIsIiIsIjMiLCLvvJLvvLHlnosiLCIiLCI0Iiwi77yS77yx44Ks44K/IiwiIiwiMCIsIjAiLCIyMDE4MDEwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDIyMjgiLCI2RlFOIiwiQTgwMDAwMDAi"
"","２Ｒ型","２Ｒガタ","0","","27002229","0","IjAiLCJaIiwiODIzMCIsIiIsIiIsIjMiLCLvvJLvvLLlnosiLCIiLCI0Iiwi77yS77yy44Ks44K/IiwiIiwiMCIsIjAiLCIyMDE4MDEwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDIyMjkiLCIyRVQ1IiwiQTgwMDAwMDAi"
"","２Ｓ型","２Ｓガタ","0","","27002230","0","IjAiLCJaIiwiODIzMSIsIiIsIiIsIjMiLCLvvJLvvLPlnosiLCIiLCI0Iiwi77yS77yz44Ks44K/IiwiIiwiMCIsIjAiLCIyMDE4MDEwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDIyMzAiLCIzRzhLIiwiQTgwMDAwMDAi"
"","２Ｔ型","２Ｔガタ","0","","27002231","0","IjAiLCJaIiwiODIzMiIsIiIsIiIsIjMiLCLvvJLvvLTlnosiLCIiLCI0Iiwi77yS77y044Ks44K/IiwiIiwiMCIsIjAiLCIyMDE4MDEwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDIyMzEiLCI5Q0xOIiwiQTgwMDAwMDAi"
"","・２カ月","２カゲツ","0","","27001930","0","IjAiLCJaIiwiODEyNSIsIiIsIiIsIjQiLCLjg7vvvJLjgqvmnIgiLCIiLCI0Iiwi77yS44Kr44Ky44OEIiwiIiwiMCIsIjAiLCIyMDA4MDEwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDE5MzAiLCI2OEtSIiwiQTgwMDAwMDAi"
"","２型","２ガタ","0","","27000008","0","IjAiLCJaIiwiODA1MSIsIiIsIiIsIjIiLCLvvJLlnosiLCIiLCIzIiwi77yS44Ks44K/IiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwMDA4IiwiMjMxNyIsIkE4MDAwMDAwIg=="
"","ＩＩ期","２キ","0","20080601","27001859","0","IjAiLCJaIiwiODA3MiIsIiIsIiIsIjMiLCLvvKnvvKnmnJ8iLCIiLCIyIiwi77yS44KtIiwiIiwiMCIsIjAiLCIyMDA2MTAwMSIsIjIwMDgwNjAxIiwiOTk5OTk5OTkiLCIyNzAwMTg1OSIsIjhETk0iLCJBODAwMDAwMCI="
"","・２週","２シュウ","0","","27001885","0","IjAiLCJaIiwiODA4MCIsIiIsIiIsIjMiLCLjg7vvvJLpgLEiLCIiLCI0Iiwi77yS44K344Ol44KmIiwiIiwiMCIsIjAiLCIyMDA4MDEwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDE4ODUiLCI5MlJTIiwiQTgwMDAwMDAi"
"","２週","２シュウ","0","","27001802","0","IjAiLCJaIiwiNzI1MiIsIiIsIiIsIjIiLCLvvJLpgLEiLCIiLCI0Iiwi77yS44K344Ol44KmIiwiIiwiMCIsIjAiLCIyMDAzMDQwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDE4MDIiLCIyMDFOIiwiQTcwMDAwMDAi"
"","２度","２ド","0","","27000009","0","IjAiLCJaIiwiODA1MiIsIiIsIiIsIjIiLCLvvJLluqYiLCIiLCIyIiwi77yS44OJIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwMDA5IiwiNDkzNCIsIkE4MDAwMDAwIg=="
"","３０型","３０ガタ","0","","27002138","0","IjAiLCJaIiwiODE3NiIsIiIsIiIsIjMiLCLvvJPvvJDlnosiLCIiLCI0Iiwi77yT77yQ44Ks44K/IiwiIiwiMCIsIjAiLCIyMDE1MDMwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDIxMzgiLCI0VkIyIiwiQTgwMDAwMDAi"
"","３０週","３０シュウ","0","","27000060","0","IjAiLCJaIiwiNzEwMiIsIiIsIiIsIjMiLCLvvJPvvJDpgLEiLCIiLCI1Iiwi77yT77yQ44K344Ol44KmIiwiIiwiMCIsIjAiLCIyMDAzMDQwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDAwNjAiLCI1MzUwIiwiQTcwMDAwMDAi"
"","・３０週","３０シュウ","0","","27001913","0","IjAiLCJaIiwiODEwOCIsIiIsIiIsIjQiLCLjg7vvvJPvvJDpgLEiLCIiLCI1Iiwi77yT77yQ44K344Ol44KmIiwiIiwiMCIsIjAiLCIyMDA4MDEwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDE5MTMiLCI3R0FVIiwiQTgwMDAwMDAi"
"","３１型","３１ガタ","0","","27002139","0","IjAiLCJaIiwiODE3NyIsIiIsIiIsIjMiLCLvvJPvvJHlnosiLCIiLCI0Iiwi77yT77yR44Ks44K/IiwiIiwiMCIsIjAiLCIyMDE1MDMwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDIxMzkiLCI0MzNGIiwiQTgwMDAwMDAi"
"","・３１週","３１シュウ","0","","27001914","0","IjAiLCJaIiwiODEwOSIsIiIsIiIsIjQiLCLjg7vvvJPvvJHpgLEiLCIiLCI1Iiwi77yT77yR44K344Ol44KmIiwiIiwiMCIsIjAiLCIyMDA4MDEwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDE5MTQiLCI1RzhNIiwiQTgwMDAwMDAi"
"","３１週","３１シュウ","0","","27000061","0","IjAiLCJaIiwiNzEwMyIsIiIsIiIsIjMiLCLvvJPvvJHpgLEiLCIiLCI1Iiwi77yT77yR44K344Ol44KmIiwiIiwiMCIsIjAiLCIyMDAzMDQwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDAwNjEiLCI1MzUxIiwiQTcwMDAwMDAi"
"","３２型","３２ガタ","0","","27002140","0","IjAiLCJaIiwiODE3OCIsIiIsIiIsIjMiLCLvvJPvvJLlnosiLCIiLCI0Iiwi77yT77yS44Ks44K/IiwiIiwiMCIsIjAiLCIyMDE1MDMwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDIxNDAiLCI3SkdEIiwiQTgwMDAwMDAi"
"","・３２週","３２シュウ","0","","27001915","0","IjAiLCJaIiwiODExMCIsIiIsIiIsIjQiLCLjg7vvvJPvvJLpgLEiLCIiLCI1Iiwi77yT77yS44K344Ol44KmIiwiIiwiMCIsIjAiLCIyMDA4MDEwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDE5MTUiLCI3NEQ4IiwiQTgwMDAwMDAi"
"","３２週","３２シュウ","0","","27000062","0","IjAiLCJaIiwiNzEwNCIsIiIsIiIsIjMiLCLvvJPvvJLpgLEiLCIiLCI1Iiwi77yT77yS44K344Ol44KmIiwiIiwiMCIsIjAiLCIyMDAzMDQwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDAwNjIiLCI1MzUyIiwiQTcwMDAwMDAi"
"","３３型","３３ガタ","0","","27002141","0","IjAiLCJaIiwiODE3OSIsIiIsIiIsIjMiLCLvvJPvvJPlnosiLCIiLCI0Iiwi77yT77yT44Ks44K/IiwiIiwiMCIsIjAiLCIyMDE1MDMwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDIxNDEiLCI5OE1LIiwiQTgwMDAwMDAi"
"","・３３週","３３シュウ","0","","27001916","0","IjAiLCJaIiwiODExMSIsIiIsIiIsIjQiLCLjg7vvvJPvvJPpgLEiLCIiLCI1Iiwi77yT77yT44K344Ol44KmIiwiIiwiMCIsIjAiLCIyMDA4MDEwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDE5MTYiLCI4VTVRIiwiQTgwMDAwMDAi"
"","３３週","３３シュウ","0","","27000063","0","IjAiLCJaIiwiNzEwNSIsIiIsIiIsIjMiLCLvvJPvvJPpgLEiLCIiLCI1Iiwi77yT77yT44K344Ol44KmIiwiIiwiMCIsIjAiLCIyMDAzMDQwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDAwNjMiLCI1MzUzIiwiQTcwMDAwMDAi"
"","３４型","３４ガタ","0","","27002142","0","IjAiLCJaIiwiODE4MCIsIiIsIiIsIjMiLCLvvJPvvJTlnosiLCIiLCI0Iiwi77yT77yU44Ks44K/IiwiIiwiMCIsIjAiLCIyMDE1MDMwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDIxNDIiLCIxUzlHIiwiQTgwMDAwMDAi"
"","・３４週","３４シュウ","0","","27001917","0","IjAiLCJaIiwiODExMiIsIiIsIiIsIjQiLCLjg7vvvJPvvJTpgLEiLCIiLCI1Iiwi77yT77yU44K344Ol44KmIiwiIiwiMCIsIjAiLCIyMDA4MDEwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDE5MTciLCIxQjU5IiwiQTgwMDAwMDAi"
"","３４週","３４シュウ","0","","27000064","0","IjAiLCJaIiwiNzEwNiIsIiIsIiIsIjMiLCLvvJPvvJTpgLEiLCIiLCI1Iiwi77yT77yU44K344Ol44KmIiwiIiwiMCIsIjAiLCIyMDAzMDQwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDAwNjQiLCI1MzU0IiwiQTcwMDAwMDAi"
"","３５型","３５ガタ","0","","27002143","0","IjAiLCJaIiwiODE4MSIsIiIsIiIsIjMiLCLvvJPvvJXlnosiLCIiLCI0Iiwi77yT77yV44Ks44K/IiwiIiwiMCIsIjAiLCIyMDE1MDMwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDIxNDMiLCIwSkc2IiwiQTgwMDAwMDAi"
"","３５週","３５シュウ","0","","27000065","0","IjAiLCJaIiwiNzEwNyIsIiIsIiIsIjMiLCLvvJPvvJXpgLEiLCIiLCI1Iiwi77yT77yV44K344Ol44KmIiwiIiwiMCIsIjAiLCIyMDAzMDQwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDAwNjUiLCI1MzU1IiwiQTcwMDAwMDAi"
"","・３５週","３５シュウ","0","","27001918","0","IjAiLCJaIiwiODExMyIsIiIsIiIsIjQiLCLjg7vvvJPvvJXpgLEiLCIiLCI1Iiwi77yT77yV44K344Ol44KmIiwiIiwiMCIsIjAiLCIyMDA4MDEwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDE5MTgiLCIyRjNNIiwiQTgwMDAwMDAi"
"","３６型","３６ガタ","0","","27002144","0","IjAiLCJaIiwiODE4MiIsIiIsIiIsIjMiLCLvvJPvvJblnosiLCIiLCI0Iiwi77yT77yW44Ks44K/IiwiIiwiMCIsIjAiLCIyMDE1MDMwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDIxNDQiLCIwRFNUIiwiQTgwMDAwMDAi"
"","・３６週","３６シュウ","0","","27001919","0","IjAiLCJaIiwiODExNCIsIiIsIiIsIjQiLCLjg7vvvJPvvJbpgLEiLCIiLCI1Iiwi77yT77yW44K344Ol44KmIiwiIiwiMCIsIjAiLCIyMDA4MDEwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDE5MTkiLCI0OFZHIiwiQTgwMDAwMDAi"
"","３６週","３６シュウ","0","","27000066","0","IjAiLCJaIiwiNzEwOCIsIiIsIiIsIjMiLCLvvJPvvJbpgLEiLCIiLCI1Iiwi77yT77yW44K344Ol44KmIiwiIiwiMCIsIjAiLCIyMDAzMDQwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDAwNjYiLCI1MzU2IiwiQTcwMDAwMDAi"
"","・３７週","３７シュウ","0","","27001920","0","IjAiLCJaIiwiODExNSIsIiIsIiIsIjQiLCLjg7vvvJPvvJfpgLEiLCIiLCI1Iiwi77yT77yX44K344Ol44KmIiwiIiwiMCIsIjAiLCIyMDA4MDEwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDE5MjAiLCIwRkYwIiwiQTgwMDAwMDAi"
"","３７週","３７シュウ","0","","27000067","0","IjAiLCJaIiwiNzEwOSIsIiIsIiIsIjMiLCLvvJPvvJfpgLEiLCIiLCI1Iiwi77yT77yX44K344Ol44KmIiwiIiwiMCIsIjAiLCIyMDAzMDQwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDAwNjciLCI1MzU3IiwiQTcwMDAwMDAi"
"","３８週","３８シュウ","0","","27000068","0","IjAiLCJaIiwiNzExMCIsIiIsIiIsIjMiLCLvvJPvvJjpgLEiLCIiLCI1Iiwi77yT77yY44K344Ol44KmIiwiIiwiMCIsIjAiLCIyMDAzMDQwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDAwNjgiLCI1MzU4IiwiQTcwMDAwMDAi"
"","・３８週","３８シュウ","0","","27001921","0","IjAiLCJaIiwiODExNiIsIiIsIiIsIjQiLCLjg7vvvJPvvJjpgLEiLCIiLCI1Iiwi77yT77yY44K344Ol44KmIiwiIiwiMCIsIjAiLCIyMDA4MDEwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDE5MjEiLCI0RTNTIiwiQTgwMDAwMDAi"
"","・３９週","３９シュウ","0","","27001922","0","IjAiLCJaIiwiODExNyIsIiIsIiIsIjQiLCLjg7vvvJPvvJnpgLEiLCIiLCI1Iiwi77yT77yZ44K344Ol44KmIiwiIiwiMCIsIjAiLCIyMDA4MDEwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDE5MjIiLCI5UUJKIiwiQTgwMDAwMDAi"
"","３９週","３９シュウ","0","","27000069","0","IjAiLCJaIiwiNzExMSIsIiIsIiIsIjMiLCLvvJPvvJnpgLEiLCIiLCI1Iiwi77yT77yZ44K344Ol44KmIiwiIiwiMCIsIjAiLCIyMDAzMDQwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDAwNjkiLCI1MzU5IiwiQTcwMDAwMDAi"
"","ＩＩＩＡ期","３Ａキ","0","20170601","27002186","0","IjAiLCJaIiwiODE5NiIsIiIsIiIsIjUiLCLvvKnvvKnvvKnvvKHmnJ8iLCIiLCIzIiwi77yT77yh44KtIiwiIiwiMCIsIjAiLCIyMDE2MDYwMSIsIjIwMTcwNjAxIiwiOTk5OTk5OTkiLCIyNzAwMjE4NiIsIjE5OVAiLCJBODAwMDAwMCI="
"","ＩＩＩＢ期","３Ｂキ","0","20170601","27002187","0","IjAiLCJaIiwiODE5NyIsIiIsIiIsIjUiLCLvvKnvvKnvvKnvvKLmnJ8iLCIiLCIzIiwi77yT77yi44KtIiwiIiwiMCIsIjAiLCIyMDE2MDYwMSIsIjIwMTcwNjAxIiwiOTk5OTk5OTkiLCIyNzAwMjE4NyIsIjE2S0oiLCJBODAwMDAwMCI="
